,t,x,v_boat,alpha,omega,R,d,h,N_paddles,rho,C_paddle,C_front,m,A_front,v_water,dt,f_paddles,f_body_drag,a
2789,27.89000000000156,1.1434570264653452,0.045088724273670146,27.89000000000156,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00849763006907061,-0.010350310870412237,-0.0009263404006708137
2790,27.90000000000156,1.1439078210740419,0.04507946086966344,27.90000000000156,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008500686622259349,-0.010346058398707643,-0.0009226858882241474
2791,27.910000000001563,1.1443585234141498,0.045070234010781196,27.910000000001563,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00850373657407575,-0.010341823572050265,-0.0009190434989872574
2792,27.920000000001565,1.1448091338499078,0.045061043575791326,27.920000000001565,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008506767262729715,-0.010337606324515226,-0.0009154195308927558
2793,27.930000000001566,1.1452596527437127,0.0450518893804824,27.930000000001566,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008509761615628766,-0.010333406561372906,-0.0009118224728720701
2794,27.940000000001568,1.1457100804552702,0.045042771155753676,27.940000000001568,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008512698139672618,-0.010329224149068932,-0.0009082630046981571
2795,27.95000000000157,1.1461604173405273,0.045033688525706696,27.95000000000157,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00851555090528788,-0.010325058905216681,-0.0009047539999644007
2796,27.96000000000157,1.1466106637503843,0.04502464098570705,27.96000000000157,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008518289523968131,-0.010320910588587785,-0.0009013105323098271
2797,27.970000000001573,1.147060820029188,0.04501562788038395,27.970000000001573,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008520879119036262,-0.010316778889085632,-0.0008979498850246849
2798,27.980000000001574,1.1475108865130035,0.045006648381533704,27.980000000001574,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008523280289295724,-0.010312663417686246,-0.0008946915641952612
2799,27.990000000001576,1.1479608635276624,0.04499770146589175,27.990000000001576,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008525449065183665,-0.010308563696330283,-0.0008915573155733091
2800,28.000000000001577,1.1484107513865898,0.044988785892736013,28.000000000001577,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008527336856982128,-0.010304479147749065,-0.0008885711453834686
2801,28.01000000000158,1.1488605503884026,0.04497990018128218,28.01000000000158,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008528890394581285,-0.010300409085206637,-0.0008857593453126759
2802,28.02000000000158,1.149310260814281,0.04497104258782905,28.02000000000158,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008801513201450088,-0.010296352702138759,-0.0007474197503443353
2803,28.030000000001582,1.149759896498184,0.04496356839032561,28.030000000001582,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0091450344231857,-0.010292930474229437,-0.0005739480255218688
2804,28.040000000001584,1.1502094747872849,0.044957828910070385,28.040000000001584,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009465548188940923,-0.010290302911387429,-0.00041237736122325293
2805,28.050000000001585,1.1506590118386495,0.044953705136458154,28.050000000001585,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009764420733517158,-0.010288415234226007,-0.0002619972503544246
2806,28.060000000001587,1.151108522690289,0.04495108516395461,28.060000000001587,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010042897303232566,-0.010287216019191945,-0.00012215935797968945
2807,28.07000000000159,1.1515580213259928,0.04494986357037481,28.07000000000159,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01030211381847824,-0.010286656894701885,7.72846188817726e-06
2808,28.08000000000159,1.1520075207345428,0.044949940854993695,28.08000000000159,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010543107133204345,-0.010286692267491833,0.00012820743285625602
2809,28.09000000000159,1.152457032963836,0.04495122292932226,28.09000000000159,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010766824073362042,-0.010287279075479175,0.00023977249894143338
2810,28.100000000001593,1.152906569170379,0.044953620654311674,28.100000000001593,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010974129409405727,-0.010288376563928043,0.00034287642273884197
2811,28.110000000001595,1.1533561396645644,0.04495704941853906,28.110000000001595,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011165812895265166,-0.010289946082126243,0.00043793340656946185
2812,28.120000000001596,1.1538057539520905,0.04496142875260476,28.120000000001596,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011342595486979311,-0.01029195089813741,0.0005253222944209511
2813,28.130000000001598,1.154255420771846,0.04496668197554897,28.130000000001598,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011505134837829587,-0.01029435602949498,0.0006053894041673034
2814,28.1400000000016,1.154705148130542,0.04497273586959064,28.1400000000016,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011654030152810217,-0.010297128087963443,0.000678451032423387
2815,28.1500000000016,1.155154943334341,0.04497952037991488,28.1500000000016,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011789826473203554,-0.010300235136713111,0.0007447956682452217
2816,28.160000000001602,1.155604813017707,0.04498696833659733,28.160000000001602,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011913018451533414,-0.01030364655844343,0.000804685946544992
2817,28.170000000001604,1.1560547631696676,0.044995015196062776,28.170000000001604,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012024053667954466,-0.010307332933150375,0.0008583603674020453
2818,28.180000000001606,1.156504799157665,0.045003598799736796,28.180000000001606,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01212333553096522,-0.01031126592436966,0.0009060348032977799
2819,28.190000000001607,1.1569549257491427,0.04501265914776977,28.190000000001607,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012211225798043344,-0.010315418172842435,0.0009479038126004547
2820,28.20000000000161,1.1574051471310016,0.045022138185895774,28.20000000000161,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012288046745335434,-0.010319763196645739,0.0009841417743448478
2821,28.21000000000161,1.157855466927038,0.04503197960363922,28.21000000000161,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012354083009989397,-0.010324275296909168,0.0010149038565401142
2822,28.220000000001612,1.15830588821346,0.045042128642204624,28.220000000001612,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01240958312442754,-0.010328929468303862,0.001040326828061839
2823,28.230000000001613,1.158756413532565,0.04505253191048524,28.230000000001613,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012454760759445632,-0.01033370131354357,0.0010605297229510308
2824,28.240000000001615,1.159207044904642,0.04506313720771475,28.240000000001615,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012489795693349494,-0.010338566961184441,0.0010756143660825262
2825,28.250000000001616,1.1596577838381559,0.04507389335137558,28.250000000001616,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01251483452818784,-0.010343502986056977,0.0010856657710654315
2826,28.260000000001618,1.1601086313382467,0.04508475000908623,28.260000000001618,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012529991181465507,-0.010348486331718467,0.0010907524248735196
2827,28.27000000000162,1.1605595879135802,0.045095657533334964,28.27000000000162,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012535347190624668,-0.010353494234385394,0.0010909264781196366
2828,28.28000000000162,1.1610106535815614,0.04510656679811616,28.28000000000162,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012530951873749804,-0.010358504147896278,0.001086223862926763
2829,28.290000000001623,1.1614618278719289,0.04511742903674543,28.290000000001623,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012516822387834171,-0.010363493669360518,0.0010766643592368267
2830,28.300000000001624,1.1619131098287323,0.045128195680337796,28.300000000001624,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012492943712119231,-0.010368440465248529,0.0010622516234353513
2831,28.310000000001626,1.162364498010698,0.04513881819657215,28.310000000001626,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012459268560695656,-0.010373322197746428,0.001042973181474614
2832,28.320000000001627,1.1628159904899817,0.0451492479283869,28.320000000001627,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01241571720359762,-0.010378116451212688,0.0010188003761924655
2833,28.33000000000163,1.1632675848493033,0.04515943593214882,28.33000000000163,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01236217715792537,-0.010382800658530996,0.0009896882496971864
2834,28.34000000000163,1.1637192781774497,0.045169332814645795,28.34000000000163,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012298502704495104,-0.010387352027069677,0.0009555753387127134
2835,28.350000000001632,1.16417106706313,0.04517888856803292,28.350000000001632,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012224514189358535,-0.010391747463860396,0.0009163833627490693
2836,28.360000000001634,1.1646229475871466,0.04518805240166041,28.360000000001634,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012139997077992713,-0.010395963499520378,0.0008720167892361675
2837,28.370000000001635,1.1650749153128421,0.045196772569552776,28.370000000001635,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012044700738055854,-0.010399976210373545,0.0008223622638411547
2838,28.380000000001637,1.165526965274764,0.04520499619219119,28.380000000001637,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01193833693161479,-0.010403761138176416,0.0007672878967191869
2839,28.39000000000164,1.1659790919654756,0.04521266907115838,28.39000000000164,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011820577999104565,-0.010407293206817067,0.0007066423961437493
2840,28.40000000000164,1.1664312893204267,0.04521973549511982,28.40000000000164,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01169105471557359,-0.010410546635321885,0.0006402540401258521
2841,28.41000000000164,1.166883550700782,0.04522613803552108,28.41000000000164,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011549353795879153,-0.010413494846468113,0.0005679294747055197
2842,28.420000000001643,1.1673358688740847,0.04523181733026813,28.420000000001643,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011395015020135908,-0.010416110370255841,0.0004894523249400337
2843,28.430000000001645,1.16778823599262,0.04523671185351753,28.430000000001645,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011227527944305381,-0.010418364741437616,0.00040458160143388294
2844,28.440000000001646,1.1682406435693153,0.045240757669531874,28.440000000001646,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01104632815350752,-0.010420228390235141,0.00031304988163618954
2845,28.450000000001648,1.168693082450999,0.045243888168348234,28.450000000001648,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010850793007415099,-0.010421670525289183,0.00021456124106295806
2846,28.46000000000165,1.1691455427888064,0.045246033780758865,28.46000000000165,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010640236817811967,-0.010422659007788646,0.00010878890501166052
2847,28.47000000000165,1.1695980140055044,0.04524712166980898,28.47000000000165,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010413905387830255,-0.010423160215606134,-4.627413887939649e-06
2848,28.480000000001652,1.170050484759461,0.0452470753956701,28.480000000001652,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010170969830232855,-0.010423138896127724,-0.0001260845329474347
2849,28.490000000001654,1.1705029429049645,0.04524581455034062,28.490000000001654,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009910519568018434,-0.010422558006301139,-0.0002560192191413523
2850,28.500000000001656,1.170955375448546,0.04524325435814921,28.500000000001656,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009631554404166468,-0.010421378538235425,-0.00039491206703447853
2851,28.510000000001657,1.1714077685009208,0.04523930523747886,28.510000000001657,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009332975527992168,-0.010419559328462186,-0.0005432919002350094
2852,28.52000000000166,1.1718601072241055,0.04523387231847651,28.52000000000166,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009013575302722787,-0.010417056848707997,-0.000701740772992605
2853,28.53000000000166,1.172312375773213,0.045226854910746586,28.53000000000166,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008672025651776182,-0.010413824975723254,-0.0008708996619735364
2854,28.540000000001662,1.1727645572323542,0.04521814591412685,28.540000000001662,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008452589872284148,-0.010409814737356592,-0.0009786124325362223
2855,28.550000000001663,1.1732166408302522,0.04520835978980149,28.550000000001663,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008456761830747405,-0.010405309434646428,-0.0009742738019495115
2856,28.560000000001665,1.1736686270007701,0.045198617051782,28.560000000001665,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008460656940361954,-0.010400825074645684,-0.0009700840671418654
2857,28.570000000001667,1.1741205161628812,0.04518891621111058,28.570000000001667,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008464324335151631,-0.010396360959329722,-0.0009660183120890455
2858,28.580000000001668,1.174572308723161,0.045179256027989695,28.580000000001668,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008467808278249049,-0.010391916505938405,-0.000962054113844678
2859,28.59000000000167,1.1750240050780294,0.045169635486851246,28.59000000000167,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008471148236910378,-0.010387491235381359,-0.0009581714992354905
2860,28.60000000000167,1.175475605615748,0.045160053771858895,28.60000000000167,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008474378949931655,-0.010383084760858597,-0.000954352905463471
2861,28.610000000001673,1.1759271107181761,0.04515051024280426,28.610000000001673,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008477530487884764,-0.010378696776678041,-0.0009505831443966384
2862,28.620000000001674,1.1763785207622897,0.04514100441136029,28.620000000001674,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00848062830653023,-0.010374327047252368,-0.0009468493703610687
2863,28.630000000001676,1.1768298361214662,0.04513153591765668,28.630000000001676,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0084836932937074,-0.010369975396258712,-0.0009431410512756562
2864,28.640000000001677,1.1772810571665375,0.04512210450714392,28.640000000001677,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008486741809949284,-0.010365641695945331,-0.0009394499429980236
2865,28.65000000000168,1.1777321842666146,0.04511271000771394,28.65000000000168,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008489785723018634,-0.010361325856570172,-0.0009357700667757688
2866,28.66000000000168,1.1781832177896852,0.045103352307046186,28.66000000000168,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008492832436513418,-0.010357027815956652,-0.0009320976897216173
2867,28.670000000001682,1.1786341581029867,0.04509403133014897,28.670000000001682,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008495884912643331,-0.010352747529152474,-0.0009284313082545716
2868,28.680000000001684,1.1790850055731574,0.045084747017066426,28.680000000001684,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008498941689233496,-0.010348484958177525,-0.0009247716344720144
2869,28.690000000001685,1.1795357605661647,0.0450754993007217,28.690000000001685,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00850199689096725,-0.01034424006184712,-0.0009211215854399357
2870,28.700000000001687,1.1799864234470134,0.045066288084867304,28.700000000001687,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008505040234836,-0.01034001278565698,-0.0009174862754104899
2871,28.71000000000169,1.1804369945792346,0.0450571132221132,28.71000000000169,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00850805702972047,-0.010335803051716184,-0.0009138730109978571
2872,28.72000000000169,1.1808874743241546,0.04504797449200322,28.72000000000169,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008511028169983694,-0.010331610748714387,-0.0009102912893653465
2873,28.73000000000169,1.1813378630399458,0.04503887157910957,28.73000000000169,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008513930122911729,-0.010327435721909264,-0.0009067527994987678
2874,28.740000000001693,1.181788161080457,0.04502980405111458,28.740000000001693,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00851673490979234,-0.010323277763119842,-0.000903271426663751
2875,28.750000000001695,1.1822383687938256,0.04502077133684794,28.750000000001695,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008519410080374882,-0.010319136600710993,-0.0008998632601680554
2876,28.760000000001696,1.182688486520868,0.04501177270424626,28.760000000001696,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008521918680405522,-0.010315011889553817,-0.0008965466045741475
2877,28.770000000001698,1.18313851459325,0.045002807238200514,28.770000000001698,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008524219211880197,-0.010310903200946037,-0.0008933419945329202
2878,28.7800000000017,1.1835884533314325,0.04499387381825518,28.7800000000017,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008526265585602568,-0.010306810012475732,-0.0008902722134365819
2879,28.7900000000017,1.1840383030423938,0.04498497109612082,28.7900000000017,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008528007065575218,-0.010302731697810952,-0.0008873623161178672
2880,28.800000000001702,1.1844880640171234,0.044976097472959636,28.800000000001702,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.00860590850823409,-0.010298667516396723,-0.000846379504081317
2881,28.810000000001704,1.1849377403539025,0.044967633677918825,28.810000000001704,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.008962463915269954,-0.010294791786205307,-0.0006661639354676764
2882,28.820000000001706,1.1853873500742882,0.04496097203856415,28.820000000001706,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009295219483048185,-0.010291741809826054,-0.0004982611633889342
2883,28.830000000001707,1.1858369099685575,0.04495598942693026,28.830000000001707,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009605612164354588,-0.01028946085775951,-0.00034192434670246054
2884,28.84000000000171,1.1862864356703922,0.044952570183463235,28.84000000000171,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.009894950970855165,-0.010287895734431996,-0.0001964723817884156
2885,28.85000000000171,1.1867359417249885,0.044950605459645354,28.85000000000171,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01016442947974508,-0.010286996456282388,-6.128348826865433e-05
2886,28.860000000001712,1.1871854416512362,0.044949992624762666,28.860000000001712,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010415136826115506,-0.010286715962294482,6.4210431910512e-05
2887,28.870000000001713,1.187634947998527,0.04495063472908177,28.870000000001713,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010648067379660718,-0.010287009852973428,0.00018052876334364535
2888,28.880000000001715,1.1880844723986943,0.04495244001671521,28.880000000001715,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010864129274789903,-0.010287836154301762,0.0002881465602440703
2889,28.890000000001717,1.1885340256135175,0.04495532148231765,28.890000000001717,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011064151938322414,-0.010289155103666358,0.00038749841732802805
2890,28.900000000001718,1.1889836175781825,0.04495919646649093,28.900000000001718,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011248892737945718,-0.010290928955135148,0.0004789818914052854
2891,28.91000000000172,1.1894332574410365,0.04496398628540498,28.91000000000172,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011419042856774196,-0.010293121801792624,0.0005629605274907858
2892,28.92000000000172,1.1898829535999433,0.04496961589067989,28.92000000000172,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011575232484143768,-0.010295699413124916,0.0006397665355094258
2893,28.930000000001723,1.1903327137355038,0.044976013556034984,28.930000000001723,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011718035399704447,-0.010298629085685823,0.0007097031570093117
2894,28.940000000001724,1.1907825448413798,0.044983110587605075,28.940000000001724,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011847973016576783,-0.01030187950548066,0.0007730467555480611
2895,28.950000000001726,1.1912324532519314,0.04499084105516055,28.950000000001726,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011965517939457628,-0.010305420620680045,0.0008300486593887917
2896,28.960000000001727,1.1916824446673489,0.04499914154175444,28.960000000001727,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012071097084858748,-0.010309223523424598,0.0008809367807170749
2897,28.97000000000173,1.1921325241764444,0.04500795090956161,28.97000000000173,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012165094402905155,-0.010313260339607831,0.000925917031648662
2898,28.98000000000173,1.1925826962772432,0.0450172100798781,28.98000000000173,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012247853233215011,-0.010317504125629935,0.0009651745537925379
2899,28.990000000001732,1.1930329648954974,0.04502686182541602,28.990000000001732,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01231967832131015,-0.010321928771203226,0.0009988747750534618
2900,29.000000000001734,1.1934833334012291,0.04503685057316656,29.000000000001734,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012380837516986286,-0.010326508907362041,0.0010271643048121223
2901,29.010000000001735,1.1939338046233914,0.04504712221621468,29.010000000001735,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012431563172545339,-0.010331219818888961,0.001050171676828189
2902,29.020000000001737,1.1943843808627213,0.04505762393298296,29.020000000001737,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012472053257530088,-0.010336037360419275,0.0010680079485554063
2903,29.03000000000174,1.194835063902846,0.045068304012468516,29.03000000000174,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012502472208474466,-0.010340937875531272,0.0010807671664715968
2904,29.04000000000174,1.1952858550196874,0.045079111684133234,29.04000000000174,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012522951537728946,-0.010345898118179622,0.001088526709774662
2905,29.05000000000174,1.1957367549891997,0.04508999695123098,29.05000000000174,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012533590233853134,-0.010350895175890386,0.0010913475289813738
2906,29.060000000001743,1.1961877640934648,0.0451009104265208,29.060000000001743,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012534454994384452,-0.010355906394216668,0.001089274300083892
2907,29.070000000001745,1.1966388821251601,0.04511180316952164,29.070000000001745,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01252558033480294,-0.010360909302052823,0.0010823355163750584
2908,29.080000000001746,1.197090108390407,0.04512262652468539,29.080000000001746,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012506968610151934,-0.010365881537510932,0.0010705435363205012
2909,29.090000000001748,1.1975414417100076,0.045133331960048595,29.090000000001748,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012478589966896034,-0.010370800774151671,0.0010538945963721813
2910,29.10000000000175,1.1979928804190678,0.045143870906012316,29.10000000000175,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012440382217335389,-0.010375644647406842,0.0010323687849642738
2911,29.11000000000175,1.1984444223650064,0.04515419459386196,29.11000000000175,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012392250606339594,-0.010380390681017636,0.0010059299626609787
2912,29.120000000001752,1.1988960649039413,0.04516425389348857,29.120000000001752,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012334067427682853,-0.010385016213247764,0.0009745256072175449
2913,29.130000000001754,1.199347804895437,0.045173999149560745,29.130000000001754,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012265671446299814,-0.010389498322537037,0.0009380865618813881
2914,29.140000000001756,1.1997996386955887,0.04518338001517956,29.140000000001756,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012186867089463642,-0.010393813752165198,0.0008965266686492218
